Epoch male_err fem_err total_errMSETrain MSETest
100	33.3	181.00000000	214.30000000	.12580910	.19520250
101	32.0	172.90000000	204.90000000	.12844570	.19339800
102	35.0	185.70000000	220.70000000	.12850410	.19552410
104	136.4	195.20000000	331.60000000	.13739000	.21626720
103	25.7	190.80000000	216.50000000	.11890260	.19748580
105	33.7	190.70000000	224.40000000	.11639020	.19699770
106	15.9	212.20000000	228.10000000	.11147940	.19390540
108	72.2	172.40000000	244.60000000	.13546640	.19572590
107	53.1	160.20000000	213.30000000	.14754290	.19398430
109	57.5	151.80000000	209.30000000	.16128160	.18586870
110	12.6	215.40000000	228.00000000	.11035320	.19789470
111	103.7	143.70000000	247.40000000	.16247790	.19260850
112	37.0	157.50000000	194.50000000	.13208040	.19396070
113	29.8	182.10000000	211.90000000	.11999520	.19703940
114	52.6	150.30000000	202.90000000	.14757040	.19560460
115	24.7	176.50000000	201.20000000	.11880770	.19895240
116	36.2	164.40000000	200.60000000	.13577270	.19963640
118	35.5	163.80000000	199.30000000	.13244800	.19747630
117	28.8	184.20000000	213.00000000	.12379290	.19513920
119	26.0	182.20000000	208.20000000	.12225730	.19481550
120	27.0	186.80000000	213.80000000	.12302120	.19900880
122	54.0	143.80000000	197.80000000	.15723690	.18802030
121	14.7	199.20000000	213.90000000	.10875510	.19687320
123	35.2	172.80000000	208.00000000	.13290910	.18786460
124	40.3	163.10000000	203.40000000	.14077310	.19141750
125	38.0	164.30000000	202.30000000	.13328180	.19283710
126	16.5	206.90000000	223.40000000	.11108930	.20035510
127	38.0	170.00000000	208.00000000	.14178610	.19639820
128	18.2	205.10000000	223.30000000	.10941740	.19606490
129	55.1	156.80000000	211.90000000	.14565120	.19197800
130	25.3	180.80000000	206.10000000	.12167210	.19718680
131	41.4	174.10000000	215.50000000	.14133040	.19307710
132	9.4	219.50000000	228.90000000	.10278020	.19971480
134	32.0	165.10000000	197.10000000	.12969530	.18783560
